element_id,node_1,node_2,section_id,group,length_mm
361,121,122,2,SPINE_FRAME,1377.6603565143232
362,122,123,2,SPINE_FRAME,1377.6603565143232
363,123,124,2,SPINE_FRAME,1377.6603565143232
364,124,125,2,SPINE_FRAME,1377.6603565143232
365,125,126,2,SPINE_FRAME,1377.6603565143232
366,126,127,2,SPINE_FRAME,1377.6603565143232
367,127,128,2,SPINE_FRAME,1377.6603565143232
368,128,121,2,SPINE_FRAME,1377.6603565143232
369,121,129,1,SPINE_LONGERON,2500.0
370,121,136,3,SPINE_DIAGONAL,2854.461080118482
371,122,130,1,SPINE_LONGERON,2500.0
372,122,129,3,SPINE_DIAGONAL,2854.461080118482
373,123,131,1,SPINE_LONGERON,2500.0
374,123,130,3,SPINE_DIAGONAL,2854.461080118482
375,124,132,1,SPINE_LONGERON,2500.0
376,124,131,3,SPINE_DIAGONAL,2854.461080118482
377,125,133,1,SPINE_LONGERON,2500.0
378,125,132,3,SPINE_DIAGONAL,2854.461080118482
379,126,134,1,SPINE_LONGERON,2500.0
380,126,133,3,SPINE_DIAGONAL,2854.461080118482
381,127,135,1,SPINE_LONGERON,2500.0
382,127,134,3,SPINE_DIAGONAL,2854.461080118482
383,128,136,1,SPINE_LONGERON,2500.0
384,128,135,3,SPINE_DIAGONAL,2854.461080118482
385,129,130,2,SPINE_FRAME,1377.6603565143232
386,130,131,2,SPINE_FRAME,1377.6603565143232
387,131,132,2,SPINE_FRAME,1377.6603565143232
388,132,133,2,SPINE_FRAME,1377.6603565143232
389,133,134,2,SPINE_FRAME,1377.6603565143232
390,134,135,2,SPINE_FRAME,1377.6603565143232
391,135,136,2,SPINE_FRAME,1377.6603565143232
392,136,129,2,SPINE_FRAME,1377.6603565143232
393,129,137,1,SPINE_LONGERON,1000.0
394,129,138,3,SPINE_DIAGONAL,1702.3360590409793
395,130,138,1,SPINE_LONGERON,1000.0
396,130,139,3,SPINE_DIAGONAL,1702.336059040979
397,131,139,1,SPINE_LONGERON,1000.0
398,131,140,3,SPINE_DIAGONAL,1702.336059040979
399,132,140,1,SPINE_LONGERON,1000.0
400,132,141,3,SPINE_DIAGONAL,1702.3360590409793
401,133,141,1,SPINE_LONGERON,1000.0
402,133,142,3,SPINE_DIAGONAL,1702.3360590409793
403,134,142,1,SPINE_LONGERON,1000.0
404,134,143,3,SPINE_DIAGONAL,1702.336059040979
405,135,143,1,SPINE_LONGERON,1000.0
406,135,144,3,SPINE_DIAGONAL,1702.336059040979
407,136,144,1,SPINE_LONGERON,1000.0
408,136,137,3,SPINE_DIAGONAL,1702.3360590409793
409,137,138,2,SPINE_FRAME,1377.6603565143232
410,138,139,2,SPINE_FRAME,1377.6603565143232
411,139,140,2,SPINE_FRAME,1377.6603565143232
412,140,141,2,SPINE_FRAME,1377.6603565143232
413,141,142,2,SPINE_FRAME,1377.6603565143232
414,142,143,2,SPINE_FRAME,1377.6603565143232
415,143,144,2,SPINE_FRAME,1377.6603565143232
416,144,137,2,SPINE_FRAME,1377.6603565143232
417,137,145,1,SPINE_LONGERON,1500.0
418,137,152,3,SPINE_DIAGONAL,2036.6511870988543
419,138,146,1,SPINE_LONGERON,1500.0
420,138,145,3,SPINE_DIAGONAL,2036.6511870988543
421,139,147,1,SPINE_LONGERON,1500.0
422,139,146,3,SPINE_DIAGONAL,2036.6511870988543
423,140,148,1,SPINE_LONGERON,1500.0
424,140,147,3,SPINE_DIAGONAL,2036.6511870988543
425,141,149,1,SPINE_LONGERON,1500.0
426,141,148,3,SPINE_DIAGONAL,2036.6511870988543
427,142,150,1,SPINE_LONGERON,1500.0
428,142,149,3,SPINE_DIAGONAL,2036.6511870988543
429,143,151,1,SPINE_LONGERON,1500.0
430,143,150,3,SPINE_DIAGONAL,2036.6511870988543
431,144,152,1,SPINE_LONGERON,1500.0
432,144,151,3,SPINE_DIAGONAL,2036.6511870988543
433,145,146,2,SPINE_FRAME,1377.6603565143232
434,146,147,2,SPINE_FRAME,1377.6603565143232
435,147,148,2,SPINE_FRAME,1377.6603565143232
436,148,149,2,SPINE_FRAME,1377.6603565143232
437,149,150,2,SPINE_FRAME,1377.6603565143232
438,150,151,2,SPINE_FRAME,1377.6603565143232
439,151,152,2,SPINE_FRAME,1377.6603565143232
440,152,145,2,SPINE_FRAME,1377.6603565143232
441,145,153,1,SPINE_LONGERON,2500.0
442,145,154,3,SPINE_DIAGONAL,2854.461080118482
443,146,154,1,SPINE_LONGERON,2500.0
444,146,155,3,SPINE_DIAGONAL,2854.461080118482
445,147,155,1,SPINE_LONGERON,2500.0
446,147,156,3,SPINE_DIAGONAL,2854.461080118482
447,148,156,1,SPINE_LONGERON,2500.0
448,148,157,3,SPINE_DIAGONAL,2854.461080118482
449,149,157,1,SPINE_LONGERON,2500.0
450,149,158,3,SPINE_DIAGONAL,2854.461080118482
451,150,158,1,SPINE_LONGERON,2500.0
452,150,159,3,SPINE_DIAGONAL,2854.461080118482
453,151,159,1,SPINE_LONGERON,2500.0
454,151,160,3,SPINE_DIAGONAL,2854.461080118482
455,152,160,1,SPINE_LONGERON,2500.0
456,152,153,3,SPINE_DIAGONAL,2854.461080118482
457,153,154,2,SPINE_FRAME,1377.6603565143232
458,154,155,2,SPINE_FRAME,1377.6603565143232
459,155,156,2,SPINE_FRAME,1377.6603565143232
460,156,157,2,SPINE_FRAME,1377.6603565143232
461,157,158,2,SPINE_FRAME,1377.6603565143232
462,158,159,2,SPINE_FRAME,1377.6603565143232
463,159,160,2,SPINE_FRAME,1377.6603565143232
464,160,153,2,SPINE_FRAME,1377.6603565143232
465,153,161,1,SPINE_LONGERON,2000.0
466,153,168,3,SPINE_DIAGONAL,2428.5691379722284
467,154,162,1,SPINE_LONGERON,2000.0
468,154,161,3,SPINE_DIAGONAL,2428.5691379722284
469,155,163,1,SPINE_LONGERON,2000.0
470,155,162,3,SPINE_DIAGONAL,2428.5691379722284
471,156,164,1,SPINE_LONGERON,2000.0
472,156,163,3,SPINE_DIAGONAL,2428.5691379722284
473,157,165,1,SPINE_LONGERON,2000.0
474,157,164,3,SPINE_DIAGONAL,2428.5691379722284
475,158,166,1,SPINE_LONGERON,2000.0
476,158,165,3,SPINE_DIAGONAL,2428.5691379722284
477,159,167,1,SPINE_LONGERON,2000.0
478,159,166,3,SPINE_DIAGONAL,2428.5691379722284
479,160,168,1,SPINE_LONGERON,2000.0
480,160,167,3,SPINE_DIAGONAL,2428.5691379722284
481,161,162,2,SPINE_FRAME,1377.6603565143232
482,162,163,2,SPINE_FRAME,1377.6603565143232
483,163,164,2,SPINE_FRAME,1377.6603565143232
484,164,165,2,SPINE_FRAME,1377.6603565143232
485,165,166,2,SPINE_FRAME,1377.6603565143232
486,166,167,2,SPINE_FRAME,1377.6603565143232
487,167,168,2,SPINE_FRAME,1377.6603565143232
488,168,161,2,SPINE_FRAME,1377.6603565143232
489,65,169,5,RING1_SPOKE,10200.0
490,170,66,6,RING1_HUB_LINK,712.1802136903781
491,170,171,5,RING1_SPOKE,10800.000553501144
492,172,66,6,RING1_HUB_LINK,712.1802136903781
493,172,173,5,RING1_SPOKE,10800.000553501144
494,67,174,5,RING1_SPOKE,10200.0
495,175,68,6,RING1_HUB_LINK,712.1802136903781
496,175,176,5,RING1_SPOKE,10800.000553501144
497,177,68,6,RING1_HUB_LINK,712.1802136903781
498,177,178,5,RING1_SPOKE,10800.000553501144
499,69,179,5,RING1_SPOKE,10200.0
500,180,70,6,RING1_HUB_LINK,712.1802136903781
501,180,181,5,RING1_SPOKE,10800.000553501144
502,182,70,6,RING1_HUB_LINK,712.1802136903781
503,182,183,5,RING1_SPOKE,10800.000553501144
504,71,184,5,RING1_SPOKE,10200.0
505,185,72,6,RING1_HUB_LINK,712.1802136903781
506,185,186,5,RING1_SPOKE,10800.000553501144
507,187,72,6,RING1_HUB_LINK,712.1802136903781
508,187,188,5,RING1_SPOKE,10800.000553501144
509,169,171,4,RING1_CIRCUMFERENCE,6211.657042450508
510,171,173,4,RING1_CIRCUMFERENCE,6211.657301079158
511,173,174,4,RING1_CIRCUMFERENCE,6211.657042450508
